f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,label
0.08024506,0.08102571,0.07966597,0.08162182,0.08118697,0.080706015,0.08179789,0.081461154,0.082547925,0.08217953,0.07979979,0.08129957,0.081611775,0.08319538,0.082274824,0.08538712,0.08589518,0.08296188,0.08616846,0.08358992,0.07826822,0.08294623,0.09534656,0.09256114,0.09341642,0.08523025,0.0912797,0.067946225,0.10461866,0.067340076,0.1200887,0.10077607,0.12009142,0.070980765,0.09396433,0.09668562,0.13837144,0.10741464,0.1330355,0.076595515,0.1010247,0.09995658,0.13241118,0.1982276,0.09209347,0.216916,0.04945689,0.18289734,0.10525936,0.0894103,0.2552615,0.2508867,0.33638847,0.5352087,0.3426718,0.4352853,0.6199634,0.4341356,0.69733024,0.6161881,0.3310653,0.5256451,0.67337394,0.64718544,1.3625947,1.9059396,2.9319468,3.6728206,3.43049,3.011826,2.3472257,1.5198268,1.2696066,0.774187,0.3630988,0.22998351,0.29998678,0.31606078,0.35437733,0.23960058,0.16375382,0.068628065,0.06324352,0.0750301,0.12132342,0.09452329,0.11088584,0.085439555,0.13308436,0.13786644,0.079482146,0.103174016,0.10911139,0.04473029,0.20332062,0.04195015,0.1612644,0.09282126,0.12590942,0.11277035,0.10589693,0.19822596,0.35243586,0.31725028,0.44696102,0.3891803,0.33376715,0.4164499,0.5214083,0.72281986,0.59518087,0.5581867,0.37321728,0.25561145,0.24670228,0.63723886,0.59580505,0.45649987,0.62159026,0.5242875,0.29265943,0.6115362,0.7502294,0.70754033,0.78139085,0.5424078,0.48971495,0.7165657,0.49465007,0.38763282,0.16284384,0.14818962,0.5641568,0.7288822,0.35371614,0.9578748,0.610147,0.22343338,0.9008095,0.33027333,0.66146183,0.43154177,0.2594683,0.5326694,0.5687386,0.6096906,0.54770225,0.33118093,0.33402842,0.1800471,0.31622252,0.16811323,0.28692573,0.20348978,0.30934882,0.12008274,0.15478547,0.37090537,0.19234617,0.21534333,0.54979205,0.27631572,0.42597422,0.9018114,0.68230087,0.9358752,1.3228601,1.0279197,1.2045115,0.91769403,0.3196502,0.7637988,0.83473617,0.8144133,1.107558,0.7657542,1.3038307,1.2441434,0.7192112,1.2554052,1.1002729,0.37121058,0.51092094,1.268473,1.1778516,1.173167,2.3868465,2.2721527,1.2096581,0.8353062,1.9080489,2.7318947,3.4097538,4.4201794,4.7844157,4.804319,6.063613,6.4870586,6.635674,0.0,A
0.18268628,0.18265925,0.18291897,0.18200202,0.18381867,0.18454841,0.18402164,0.18408398,0.18397726,0.18328463,0.18351202,0.18385246,0.18341684,0.18360777,0.18655357,0.18504192,0.18821277,0.18707092,0.18682708,0.18379833,0.18547578,0.18987878,0.20254509,0.17738223,0.17690298,0.18670286,0.1864327,0.204985,0.20817526,0.21012306,0.1833419,0.20155208,0.15885106,0.22389394,0.23954919,0.16123173,0.2069133,0.2201451,0.20457031,0.20395708,0.18288665,0.19652273,0.22332138,0.26449487,0.23612708,0.31939667,0.5042219,0.5323489,0.33697546,0.46079883,0.4501762,0.13163264,0.20374817,0.19573209,0.28768092,0.17490114,0.16043603,0.26143035,0.23041874,0.21559642,0.17182073,0.1536106,0.2503047,0.22963423,0.13517882,0.20545113,0.22917145,0.24226013,0.27496302,0.23076704,0.18858215,0.20970953,0.28045508,0.23249139,0.19472723,0.1665457,0.19579405,0.2628205,0.19302452,0.26716304,0.15908636,0.2682031,0.41584826,0.16463621,0.37420127,0.36799845,0.63410157,1.1718535,1.5422057,1.6374077,1.3044139,0.64141065,0.5432136,0.77207804,1.3159847,1.2970409,0.7721917,0.18369973,0.59636015,0.20298116,0.1184993,0.35125485,0.13300598,0.25490412,0.23964673,0.08114427,0.18361577,0.21770844,0.22231637,0.18596555,0.15639557,0.2032996,0.20854454,0.1589451,0.18352519,0.22198465,0.20562707,0.18308878,0.17899789,0.18162467,0.24146596,0.21199642,0.19945225,0.17934167,0.24007067,0.26825827,0.15506715,0.20825626,0.25137255,0.2823937,0.18064226,0.15578221,0.29235917,0.31773347,0.23921338,0.27287796,0.38098755,0.21678044,0.18203485,0.21406765,0.27498052,0.31025472,0.5187281,0.51813555,0.31621692,1.0928007,0.97270083,1.199877,0.2816777,0.53907424,0.83057743,0.22652262,0.48636267,0.19698693,0.27437603,0.26702818,0.34090453,0.20574689,0.439224,0.18744047,0.5389647,0.501913,0.23131146,0.91011447,1.0262634,1.0354428,2.1692638,2.583724,1.2895793,1.3754958,1.0357162,1.3737996,1.3176209,1.1237824,1.3186429,2.7528224,4.2830935,5.4762955,6.23205,5.7200255,2.5136232,4.164804,2.4442174,2.6731946,3.6741962,3.1197379,3.1523385,4.3615026,4.2314157,4.492593,2.0100572,2.6186333,2.6014829,1.931425,0.62771314,1.2233323,5.973707,3.3749342,10.122374,0.0,A
0.09379179,0.093868196,0.09351843,0.09143557,0.09514413,0.09245116,0.09191677,0.09319461,0.09421491,0.09377407,0.0914551,0.092853084,0.093985245,0.09430368,0.09428599,0.091967,0.09523613,0.09468539,0.088717975,0.10086168,0.09574515,0.09685724,0.092143424,0.08465116,0.10183084,0.09727171,0.10864726,0.094702244,0.092862576,0.09296175,0.08580813,0.11012969,0.10710234,0.085672416,0.05990178,0.099858925,0.18533863,0.08104888,0.14865245,0.12396653,0.08052166,0.09797176,0.09732824,0.106407784,0.23612708,0.31939667,0.2391219,0.15672322,0.098753415,0.18414515,0.120530926,0.13163264,0.11581151,0.12676083,0.12478987,0.12387856,0.10882073,0.11801598,0.17156795,0.10585541,0.12516159,0.10872285,0.120256685,0.11985712,0.13517882,0.13684295,0.071663804,0.054223917,0.20557311,0.17346764,0.4488493,1.0770727,1.1304219,0.5074358,0.18952821,0.18625596,0.09434132,0.2628205,0.12992303,0.26716304,0.12933856,0.2682031,0.41584826,0.15917124,0.37420127,0.36799845,0.63410157,1.1718535,1.5422057,1.6374077,1.3044139,0.64141065,0.2771984,0.18875724,0.31414235,0.22571181,0.15278211,0.20693947,0.10855224,0.13859089,0.12359406,0.14648493,0.09099145,0.17157705,0.17685878,0.08114427,0.28531325,0.24157521,0.16020976,0.2795032,0.21896341,0.16403413,0.10163197,0.16402784,0.15694104,0.14594108,0.1425574,0.17213872,0.16145189,0.17792046,0.15785994,0.1890698,0.16223383,0.1732567,0.21982327,0.17436312,0.1616436,0.20825626,0.18787608,0.1799025,0.17922458,0.17925629,0.2569589,0.27710015,0.18967536,0.2436315,0.2029614,0.19964294,0.23536274,0.21406765,0.22701085,0.19726685,0.34116217,0.40217197,0.4874719,0.5143925,0.4636345,0.35233796,0.3358231,0.53907424,0.40747735,0.055001553,0.29207763,0.21400377,0.27437603,0.26702818,0.34090453,0.24035776,0.439224,0.18744047,0.5389647,0.501913,0.26871124,0.91011447,1.0262634,1.0354428,2.1692638,2.583724,1.2895793,1.3754958,1.0357162,1.3737996,1.3176209,1.1237824,1.3186429,2.7528224,4.2830935,5.4762955,6.23205,5.7200255,6.5094523,5.5151405,2.3461785,2.3102965,1.4935929,1.941487,0.6277399,1.3092123,0.41936967,1.5421318,0.69107956,1.1989182,0.412905,0.94900894,0.5763745,1.2233323,0.94945216,2.1941304,2.547492,0.0,A
0.028325576,0.028760485,0.02832495,0.029805839,0.028947696,0.03010043,0.029833425,0.029613867,0.029978124,0.03099704,0.03089389,0.032210626,0.033172708,0.033529747,0.035383124,0.03406614,0.031905428,0.037429325,0.041217882,0.034211345,0.035632297,0.046990745,0.049827963,0.033687495,0.06248161,0.03627505,0.04731207,0.06133443,0.058208387,0.041939963,0.06676037,0.05938061,0.08501955,0.049443882,0.049041398,0.09029328,0.12266236,0.08801194,0.06680019,0.12876216,0.052167952,0.1129318,0.13743095,0.13738249,0.17274134,0.21028052,0.14270842,0.31869024,0.34769475,0.3683643,0.6177095,1.8469619,1.488706,7.0968165,3.828084,1.3518295,2.6159346,0.28889662,1.3890364,1.1819047,0.4149094,0.3249849,0.21913928,0.03572147,0.3326271,0.07787763,0.25397524,0.12502362,0.075114414,0.120941736,0.1382096,0.12697043,0.064782284,0.046927925,0.10080447,0.17833018,0.07399926,0.054099515,0.056949366,0.10220865,0.04162486,0.061902314,0.09648863,0.048833273,0.05883297,0.07180194,0.056179386,0.11865465,0.089049436,0.1435347,0.1159557,0.07802994,0.10226818,0.091182,0.071125865,0.08139347,0.052877046,0.051638998,0.06591249,0.029201087,0.033383776,0.06694232,0.038878858,0.04918179,0.062457766,0.10228242,0.046585605,0.036786716,0.05750665,0.066726185,0.029915318,0.100759335,0.16914438,0.17766123,0.115559295,0.0665842,0.08691373,0.06621041,0.10986043,0.12383393,0.10461937,0.08691312,0.09959217,0.05275383,0.031251844,0.03929436,0.038339693,0.03886355,0.05222932,0.03584441,0.034592304,0.020904114,0.024267722,0.044927128,0.046314705,0.044508982,0.046118923,0.016031085,0.054487374,0.041596394,0.025019398,0.074821435,0.049289804,0.06120374,0.06999568,0.037802152,0.05966851,0.03127058,0.038107418,0.050028443,0.036469392,0.019381477,0.03017488,0.054937415,0.02445322,0.08892849,0.07772188,0.033196583,0.030372469,0.036011696,0.054141812,0.09026264,0.1796263,0.09391728,0.027969882,0.044485852,0.031807918,0.04842327,0.057453334,0.16540194,0.16098101,0.17436898,0.066040166,0.07487269,0.099425554,0.06798866,0.07903978,0.05310493,0.0668394,0.100906126,0.09646972,0.121908404,0.071513906,0.10430203,0.032728173,0.09794324,0.04252133,0.031835247,0.024284901,0.03067089,0.045939863,0.019706637,0.028787708,0.02681959,0.020300189,0.050119232,0.035395615,0.025163205,0.053024944,0.0,A
0.27085584,0.26981303,0.27028868,0.27133402,0.27090368,0.27118576,0.2693414,0.2702338,0.26950175,0.26959777,0.27105737,0.2703336,0.2709741,0.2687329,0.2709543,0.26917437,0.2709344,0.270786,0.26809615,0.2710742,0.27423584,0.27642876,0.2749653,0.27721617,0.27914298,0.26638564,0.28239176,0.2669733,0.28607664,0.2516107,0.25768256,0.25722733,0.26527026,0.24520576,0.29578832,0.27664015,0.26923114,0.26605353,0.2882885,0.2741666,0.28828368,0.28647363,0.41013744,0.44014677,0.3146052,0.29354188,0.27297565,0.53717536,1.1135094,0.59331363,3.7826831,5.9724245,11.450263,2.2025063,1.1512412,1.549452,1.7438554,1.4446923,1.4597219,0.4796102,0.45648697,0.42191342,0.44361869,0.5839144,0.4054543,0.40950403,0.50617546,0.39629227,0.39216855,0.4241446,0.39592224,0.42106092,0.39393237,0.41906893,0.37879232,0.3927712,0.39726534,0.39690483,0.4133371,0.46593675,0.44441846,0.44574344,0.43784788,0.38975114,0.5644628,0.45440805,0.4703469,0.4739316,0.54224074,0.75151086,0.45776623,0.6779533,1.0937105,0.86269504,0.74205947,0.4988825,2.5147736,2.2199488,1.8201935,3.4165113,2.0857718,11.790946,5.935479,4.478566,5.3681993,3.1007814,1.8772537,1.0186741,1.2146478,0.79889446,0.7884245,0.1928307,0.49789754,0.24330181,0.40696883,0.23773389,0.23026967,0.37717867,0.34858897,0.21758127,0.21771094,0.268916,0.26917934,0.24222879,0.2534053,0.2353033,0.24812995,0.24972723,0.2637789,0.2631903,0.2477956,0.28740835,0.27195433,0.28973758,0.30037788,0.31966072,0.3344203,0.3091431,0.29250702,0.34552822,0.40901554,0.3961484,0.38680503,0.5115792,0.5749399,0.7074646,0.59624785,0.7626696,1.023624,0.6988865,1.7171032,2.9698658,2.2924337,4.1634316,5.326815,4.2101607,7.916879,3.9989347,1.48831,2.5202856,2.4659817,0.80987376,0.6147035,0.6548775,0.510145,0.77316546,0.12707917,0.53662175,0.20491228,0.33691245,0.15420586,0.16106117,0.16659704,0.19292934,0.16339386,0.2891431,0.16593643,0.2078307,0.18138453,0.3288944,0.3869745,0.2610877,0.21796903,0.4927895,0.6074264,0.5148244,0.55918825,0.4334267,0.51599824,0.5313765,0.4610313,0.7745057,0.8601348,0.4187412,0.431939,0.47539076,0.7505603,1.1601291,0.47129118,0.0,B
0.022026148,0.021239445,0.023735147,0.023269037,0.023441821,0.0235166,0.022929717,0.02440381,0.023782164,0.024878046,0.024208397,0.02396961,0.025888175,0.023871584,0.025607971,0.023895856,0.02807194,0.029630756,0.034004204,0.021187559,0.028563946,0.022375336,0.030661978,0.034284268,0.024901314,0.047420945,0.03606765,0.03312448,0.04615306,0.02345338,0.06528193,0.047683824,0.04925488,0.018264238,0.05718245,0.06310083,0.08046697,0.06609188,0.0546328,0.07223088,0.06715873,0.090116024,0.034497965,0.049807433,0.06112755,0.054922357,0.09378597,0.067583814,0.12691483,0.15596317,0.23425882,0.50757563,0.8898589,0.6666743,0.21694735,0.088733084,0.1444244,0.13281378,0.05554373,0.05784539,0.05804074,0.10939459,0.1492449,0.10615,0.05721475,0.11962532,0.09577861,0.038665846,0.064463995,0.059314627,0.04341287,0.030671038,0.039507892,0.043080017,0.027957313,0.033669375,0.031057289,0.05301657,0.032040108,0.018246055,0.018996932,0.0058791074,0.012482591,0.011936868,0.037497435,0.017972788,0.0314987,0.016103785,0.020258255,0.04448203,0.046893984,0.042045657,0.053596724,0.065460846,0.11262413,0.07568734,0.07749488,0.14191665,0.09891693,0.09484848,0.061523046,0.06829077,0.13507114,0.18576841,0.34355384,0.5169217,0.2706528,0.14693065,0.095420286,0.12376496,0.072241835,0.037106633,0.06837636,0.04265837,0.04630067,0.051887766,0.017647984,0.07476105,0.065824315,0.05685339,0.049059317,0.03974822,0.03861965,0.03808084,0.04790923,0.027544225,0.019281937,0.016871322,0.0340697,0.028022215,0.03813098,0.03129272,0.031867832,0.035317615,0.03249451,0.033986893,0.041748364,0.024161838,0.024682812,0.022044582,0.025650077,0.02521479,0.03700261,0.05408888,0.04906783,0.030960692,0.026519384,0.013246179,0.039977867,0.09483287,0.08101996,0.027907906,0.074042566,0.073339805,0.09512725,0.19029163,0.1252647,0.13025106,0.089213684,0.0825445,0.024501769,0.0458175,0.05827097,0.042577427,0.05654231,0.02007841,0.037257936,0.022231692,0.026934449,0.016901804,0.028512234,0.0148038305,0.013069301,0.009604087,0.01376689,0.008483246,0.010381942,0.010230389,0.0140665835,0.022326,0.029840862,0.039476156,0.03190289,0.039118562,0.014458021,0.039675497,0.0338725,0.030624432,0.016648214,0.03420573,0.04025676,0.02892124,0.007369469,0.021020163,0.027956547,0.024265043,0.014540945,0.017314954,0.020172225,0.0,B
0.083627336,0.08117113,0.08234311,0.08249039,0.08299909,0.08381105,0.08460911,0.08309608,0.08261813,0.0823128,0.081434526,0.08410681,0.082914054,0.083395265,0.08348358,0.08676191,0.08108691,0.08231141,0.083168454,0.08075683,0.08499437,0.08516963,0.087870024,0.09751071,0.08699937,0.08475898,0.07976927,0.09273603,0.10936726,0.101591244,0.08196678,0.096032284,0.09090096,0.10441984,0.10587047,0.14128684,0.10273713,0.16435827,0.07143322,0.15394261,0.12712207,0.11000739,0.115092434,0.12659663,0.12154796,0.03993955,0.10671851,0.11398779,0.11242952,0.07884247,0.065043874,0.07220856,0.04943937,0.14704692,0.13512126,0.11420239,0.11019995,0.11862586,0.05569686,0.10274954,0.097091,0.123619586,0.10648646,0.1139437,0.10452642,0.112449914,0.19223648,0.12950984,0.08796875,0.21800745,0.093295075,0.12021515,0.1338245,0.1137436,0.11268817,0.098821305,0.22805549,0.15103203,0.36238068,0.27937162,0.54647875,0.40427324,1.3173537,0.46682084,0.49065077,0.29003653,0.21829765,0.23356605,0.1434403,0.26902053,0.17383824,0.10913018,0.10997625,0.13820216,0.15187477,0.11653174,0.093364045,0.14235817,0.124718286,0.13110735,0.13078435,0.1503448,0.1295542,0.14772737,0.1442063,0.12045842,0.17663608,0.16031037,0.0940913,0.2580213,0.2213874,0.17102805,0.18636562,0.34820005,0.19558585,0.19173127,0.30737585,0.43539754,0.31273004,0.63705593,0.76129353,1.07138,2.4065046,1.8025109,1.4595343,0.7460292,0.73430747,0.5777626,0.7543827,0.55459315,0.46391594,0.3419768,0.30829325,0.22362389,0.11021384,0.12908284,0.105570376,0.12686366,0.16919138,0.13335845,0.17088571,0.15810916,0.16255185,0.17864205,0.17105883,0.21547064,0.20576052,0.21187915,0.21796632,0.3098398,0.3082521,0.423853,0.52032995,0.6982375,0.6457084,0.58331984,0.63527393,0.5916287,0.883832,3.2930698,3.144683,10.504064,19.762426,11.214728,2.0837238,6.8797007,2.8264666,6.3592105,5.8012333,2.0737915,1.8285513,0.48079878,0.30933163,0.5119495,0.22287275,0.12897013,0.27964354,0.17567423,0.18002015,0.1966363,0.5853511,0.48101857,0.26146832,0.102027826,0.16362639,0.24636985,0.25262952,0.20072386,0.17215814,0.12447968,0.0883608,0.26258504,0.2631184,0.33792576,0.20306419,0.19913067,0.19315052,0.30237454,0.5264573,0.0,B
0.083627336,0.08117113,0.08234311,0.08249039,0.08299909,0.08381105,0.08460911,0.08309608,0.08261813,0.0823128,0.081434526,0.08410681,0.082914054,0.083395265,0.08348358,0.08676191,0.08108691,0.08231141,0.083168454,0.08075683,0.08499437,0.08516963,0.087870024,0.09751071,0.08699937,0.08475898,0.07976927,0.09273603,0.10936726,0.101591244,0.07634407,0.089568734,0.09090096,0.10441984,0.10587047,0.14128684,0.10273713,0.16435827,0.045291472,0.07517459,0.06365014,0.07911596,0.115092434,0.12659663,0.07497451,0.035883702,0.061722767,0.10735593,0.11242952,0.07884247,0.065043874,0.07220856,0.053391147,0.14704692,0.13512126,0.11420239,0.11019995,0.11862586,0.05314585,0.061495118,0.097091,0.123619586,0.10648646,0.1139437,0.10452642,0.112449914,0.09997139,0.1063333,0.08796875,0.08300863,0.0783503,0.10833514,0.1338245,0.10987415,0.11268817,0.086546466,0.1865728,0.15103203,0.36238068,0.042742137,0.15004097,0.36427453,0.33617693,0.19463524,0.28609022,0.29003653,0.18355274,0.062904626,0.08931747,0.15788355,0.1555023,0.10913018,0.10997625,0.13820216,0.15187477,0.11653174,0.093364045,0.07359779,0.124718286,0.13110735,0.13078435,0.1503448,0.1295542,0.14772737,0.1442063,0.12045842,0.17663608,0.16031037,0.08172863,0.2580213,0.2213874,0.036775626,0.18636562,0.34820005,0.19558585,0.13891524,0.30737585,0.43539754,0.11221768,0.63705593,0.76129353,1.0378166,2.4065046,1.8025109,1.4595343,0.7460292,0.19240078,0.035730887,0.25578782,0.20703258,0.03663336,0.07791546,0.099182084,0.085642226,0.11021384,0.09165434,0.105570376,0.12686366,0.113202855,0.12013253,0.17088571,0.08113421,0.16255185,0.17291185,0.17105883,0.21547064,0.20576052,0.19867674,0.21796632,0.22894603,0.2960689,0.423853,0.21962728,0.6982375,0.62360585,0.58331984,0.63527393,0.5916287,0.5181817,3.2930698,3.144683,10.504064,19.762426,11.214728,2.0837238,2.8291261,1.271152,2.4325774,1.2043056,1.3831031,0.7793052,0.15857737,0.3031798,0.5119495,0.15316963,0.049396202,0.27964354,0.17567423,0.18002015,0.1966363,0.5853511,0.48101857,0.26146832,0.102027826,0.16362639,0.24636985,0.25262952,0.20072386,0.1500256,0.12038998,0.0883608,0.033718906,0.01927211,0.028439423,0.028026108,0.079888545,0.19315052,0.14609215,0.5264573,0.0,B
0.092013426,0.093280606,0.09474157,0.09348793,0.09427141,0.0930413,0.09331001,0.09536535,0.09425767,0.09407898,0.09370081,0.09551326,0.095938616,0.09646034,0.094483204,0.093570985,0.09898961,0.09666234,0.09412038,0.09948817,0.0925004,0.10568069,0.097743936,0.09717352,0.10658742,0.08416022,0.1020585,0.09581619,0.12074684,0.068116605,0.08659704,0.09710773,0.09496505,0.099456064,0.12625095,0.124409586,0.115325846,0.118975855,0.14194791,0.072515436,0.1081996,0.10828356,0.08872427,0.13981323,0.12901282,0.21415165,0.49201822,0.123827435,0.33760464,0.22226563,0.32718554,0.43331498,0.33472395,0.2321275,0.23232596,0.17104624,0.20561464,0.107422486,0.19974822,0.21615732,0.119286805,0.15290749,0.21264587,0.10905623,0.14886492,0.17860061,0.18314455,0.14897268,0.1447379,0.21110693,0.22879852,0.1657041,0.14173965,0.22507867,0.16587013,0.15907498,0.17715548,0.20703274,0.17508431,0.15651067,0.18331027,0.16158096,0.15770416,0.17056239,0.19476451,0.20295075,0.18042511,0.22394279,0.24322756,0.18716851,0.45119312,0.6806448,0.4316619,1.3305731,1.748771,1.076331,1.2998635,0.32824033,0.7422407,0.64466727,0.26110303,0.7590742,0.39128047,0.25396764,0.3252459,0.30502886,0.4019038,0.32039234,0.37393844,0.34707713,0.3992203,0.2993496,0.42872962,0.3762802,0.4104614,0.4303704,0.44393137,0.31368268,0.40458858,0.43701723,0.5040835,0.5114852,0.4755553,0.51030123,0.55402935,0.59985524,0.59242254,0.65005666,0.6834524,0.704943,0.77635723,0.80043423,0.8733953,0.98407775,1.0990232,1.1762685,1.3514016,1.4872651,1.6901563,2.220602,2.4284723,3.1790307,4.121684,6.0268,6.052955,7.9733543,9.040787,10.892091,24.275133,31.530224,12.498295,3.4235125,3.4087486,2.0696452,1.5629817,1.6816843,1.3106369,1.4852227,1.0001669,1.3567433,1.2351184,0.8743142,1.7115958,0.90149814,0.90977824,0.5215403,0.4914698,0.8805996,0.70841384,0.771994,0.7197703,0.7406228,0.7273414,0.6709605,0.61111087,0.6121337,0.5417174,0.60008836,0.5303588,0.61926097,0.6328589,0.38580218,0.45090225,0.49219143,0.56543165,0.5619248,0.8122172,0.7876014,0.74262285,0.8225604,1.1563373,1.5589889,2.2299457,1.8778567,1.5163089,1.2278059,1.0662173,4.9072022,9.358712,0.0,B
0.04045734,0.03776695,0.03931913,0.036800332,0.03826199,0.039139803,0.038577292,0.039566014,0.038351644,0.038182274,0.038618878,0.040748112,0.03722449,0.039196502,0.040176097,0.040536683,0.037934117,0.037581507,0.034981966,0.040683873,0.041967113,0.041849256,0.02822233,0.046168324,0.039856542,0.03410794,0.056664914,0.04114021,0.032396816,0.07375252,0.045603424,0.028420856,0.056183074,0.058629483,0.06787793,0.08993518,0.08258453,0.043553326,0.046713088,0.031170549,0.11068564,0.01656268,0.15098792,0.10567316,0.114699915,0.1328064,0.07558403,0.17428517,0.20438865,0.14821494,1.0118263,1.03742,0.816008,0.6232103,0.3923967,0.10952333,0.13395897,0.13419881,0.0519664,0.07909535,0.0373536,0.056698978,0.015409725,0.048753884,0.050131343,0.027082112,0.08626154,0.012483622,0.08267743,0.05720929,0.05958232,0.065237485,0.040930618,0.08106411,0.058184046,0.087359905,0.04263009,0.08342114,0.028318958,0.06923392,0.075743295,0.06573925,0.098782316,0.08078382,0.09657132,0.059670266,0.09808521,0.018917674,0.15144116,0.037495296,0.033071324,0.19978186,0.033881135,0.12267713,0.21718498,0.09064041,0.18417445,0.1577825,0.39313775,0.1682236,1.2172713,1.9862114,1.8128055,0.9064721,0.71974444,0.40053672,0.17683028,0.31837976,0.08838015,0.2585984,0.21065454,0.077882834,0.21877946,0.1397411,0.14107275,0.19655262,0.1348215,0.17520693,0.19591606,0.16768646,0.2020326,0.149383,0.20848395,0.17200357,0.21472463,0.2149194,0.25130185,0.2400311,0.25587055,0.2664319,0.29925835,0.29016373,0.3153846,0.3322095,0.36870328,0.42418852,0.36923015,0.49575,0.43100536,0.63266957,0.58746946,0.6172122,0.70872504,0.97067463,1.3998573,1.383718,1.4776852,2.1065888,3.7359548,3.5626245,8.095275,6.878355,3.546551,2.0949192,0.9701383,0.9167929,0.74971694,0.20737907,0.39668676,0.62177557,0.74526876,0.7979684,0.889368,0.82454073,0.770049,0.7119621,0.64396536,0.57716805,0.54064465,0.47883606,0.42114493,0.37639812,0.33208698,0.32678145,0.29059863,0.2939461,0.2791303,0.27937338,0.28446978,0.27398324,0.25555095,0.2796466,0.22619486,0.1760291,0.194105,0.16978858,0.17164996,0.1077807,0.12522194,0.19856791,0.31613752,0.39721125,0.48174226,0.4753627,0.4893505,0.60988456,0.7753568,1.096829,1.2231051,0.0,B
0.079573594,0.0792011,0.08021283,0.07997602,0.07921802,0.0796964,0.07983283,0.078841224,0.079860665,0.08159765,0.08123834,0.079474434,0.08121698,0.082728826,0.08366051,0.081769705,0.081372775,0.0818924,0.08100118,0.08658492,0.083450876,0.08332446,0.08599112,0.09249317,0.09864077,0.10377584,0.07883861,0.11214352,0.07985935,0.09982778,0.10091155,0.06190428,0.08908625,0.108088434,0.12456668,0.09949471,0.104166225,0.09528316,0.1247192,0.12065953,0.080633216,0.14075856,0.0959348,0.22477849,0.17092504,0.47685012,0.7202374,0.35152134,0.44249243,0.1444566,0.40476263,0.17591071,0.43638605,0.2173025,0.20018941,0.15883256,0.10039484,0.16364764,0.17888574,0.13728055,0.17093433,0.10980523,0.14023434,0.110857934,0.14205733,0.145334,0.1282679,0.13485153,0.1346311,0.13163362,0.13864394,0.15639032,0.15356523,0.15728658,0.15097193,0.15128008,0.1772133,0.16765383,0.1764131,0.16235767,0.15775046,0.14363366,0.16531098,0.253272,0.33766988,0.4836511,0.503579,0.63080347,0.75629383,1.0706917,1.4221197,1.1846398,0.750771,0.79078007,0.95761067,2.6058447,2.4508157,1.4615954,0.82299596,0.31272662,0.2777658,0.59843856,0.29254514,0.39532933,0.2095313,0.2617082,0.25847036,0.2954196,0.2885348,0.27686277,0.26978013,0.27841613,0.32451645,0.33658206,0.28169963,0.28791565,0.31938547,0.34036076,0.33368137,0.43572304,0.38381827,0.39773512,0.40867725,0.4513036,0.46693406,0.525031,0.49141657,0.537929,0.56697154,0.6338611,0.7648946,0.686148,0.80078286,0.9991932,1.2452097,1.0611825,1.7468467,1.7964959,1.2917181,2.3380697,3.0670102,2.0681124,2.9112682,5.5569735,13.201761,23.205841,28.8103,23.529902,11.67983,4.028715,5.6474886,3.9140205,1.7137581,1.8088002,1.5166866,1.3450952,1.4452536,0.9691007,0.9388714,1.0757097,0.92796475,1.0712918,1.0619512,0.81937987,0.7145077,0.7974385,0.6477657,0.73696744,0.6613467,0.6057921,0.5934583,0.6064123,0.57821405,0.5748255,0.55593616,0.53954947,0.53722984,0.5414973,1.390575,2.5424297,5.4122295,6.835598,7.1695795,6.5741806,5.179192,3.9587975,2.4596539,3.171472,1.1043155,1.8072556,4.207006,3.7726488,6.2651024,9.329838,9.603225,7.3871956,3.7816586,1.8100367,1.4129603,0.0,B
