@relation MicTrainMartijnWindowTest20
@attribute f_0 numeric
@attribute f_1 numeric
@attribute f_2 numeric
@attribute f_3 numeric
@attribute f_4 numeric
@attribute f_5 numeric
@attribute f_6 numeric
@attribute f_7 numeric
@attribute f_8 numeric
@attribute f_9 numeric
@attribute f_10 numeric
@attribute f_11 numeric
@attribute f_12 numeric
@attribute f_13 numeric
@attribute f_14 numeric
@attribute f_15 numeric
@attribute f_16 numeric
@attribute f_17 numeric
@attribute f_18 numeric
@attribute f_19 numeric
@attribute f_20 numeric
@attribute f_21 numeric
@attribute f_22 numeric
@attribute f_23 numeric
@attribute f_24 numeric
@attribute f_25 numeric
@attribute f_26 numeric
@attribute f_27 numeric
@attribute f_28 numeric
@attribute f_29 numeric
@attribute f_30 numeric
@attribute f_31 numeric
@attribute f_32 numeric
@attribute f_33 numeric
@attribute f_34 numeric
@attribute f_35 numeric
@attribute f_36 numeric
@attribute f_37 numeric
@attribute f_38 numeric
@attribute f_39 numeric
@attribute f_40 numeric
@attribute f_41 numeric
@attribute f_42 numeric
@attribute f_43 numeric
@attribute f_44 numeric
@attribute f_45 numeric
@attribute f_46 numeric
@attribute f_47 numeric
@attribute f_48 numeric
@attribute f_49 numeric
@attribute f_50 numeric
@attribute f_51 numeric
@attribute f_52 numeric
@attribute f_53 numeric
@attribute f_54 numeric
@attribute f_55 numeric
@attribute f_56 numeric
@attribute f_57 numeric
@attribute f_58 numeric
@attribute f_59 numeric
@attribute f_60 numeric
@attribute f_61 numeric
@attribute f_62 numeric
@attribute f_63 numeric
@attribute f_64 numeric
@attribute f_65 numeric
@attribute f_66 numeric
@attribute f_67 numeric
@attribute f_68 numeric
@attribute f_69 numeric
@attribute f_70 numeric
@attribute f_71 numeric
@attribute f_72 numeric
@attribute f_73 numeric
@attribute f_74 numeric
@attribute f_75 numeric
@attribute f_76 numeric
@attribute f_77 numeric
@attribute f_78 numeric
@attribute f_79 numeric
@attribute f_80 numeric
@attribute f_81 numeric
@attribute f_82 numeric
@attribute f_83 numeric
@attribute f_84 numeric
@attribute f_85 numeric
@attribute f_86 numeric
@attribute f_87 numeric
@attribute f_88 numeric
@attribute f_89 numeric
@attribute f_90 numeric
@attribute f_91 numeric
@attribute f_92 numeric
@attribute f_93 numeric
@attribute f_94 numeric
@attribute f_95 numeric
@attribute f_96 numeric
@attribute f_97 numeric
@attribute f_98 numeric
@attribute f_99 numeric
@attribute f_100 numeric
@attribute f_101 numeric
@attribute f_102 numeric
@attribute f_103 numeric
@attribute f_104 numeric
@attribute f_105 numeric
@attribute f_106 numeric
@attribute f_107 numeric
@attribute f_108 numeric
@attribute f_109 numeric
@attribute f_110 numeric
@attribute f_111 numeric
@attribute f_112 numeric
@attribute f_113 numeric
@attribute f_114 numeric
@attribute f_115 numeric
@attribute f_116 numeric
@attribute f_117 numeric
@attribute f_118 numeric
@attribute f_119 numeric
@attribute f_120 numeric
@attribute f_121 numeric
@attribute f_122 numeric
@attribute f_123 numeric
@attribute f_124 numeric
@attribute f_125 numeric
@attribute f_126 numeric
@attribute f_127 numeric
@attribute f_128 numeric
@attribute f_129 numeric
@attribute f_130 numeric
@attribute f_131 numeric
@attribute f_132 numeric
@attribute f_133 numeric
@attribute f_134 numeric
@attribute f_135 numeric
@attribute f_136 numeric
@attribute f_137 numeric
@attribute f_138 numeric
@attribute f_139 numeric
@attribute f_140 numeric
@attribute f_141 numeric
@attribute f_142 numeric
@attribute f_143 numeric
@attribute f_144 numeric
@attribute f_145 numeric
@attribute f_146 numeric
@attribute f_147 numeric
@attribute f_148 numeric
@attribute f_149 numeric
@attribute f_150 numeric
@attribute f_151 numeric
@attribute f_152 numeric
@attribute f_153 numeric
@attribute f_154 numeric
@attribute f_155 numeric
@attribute f_156 numeric
@attribute f_157 numeric
@attribute f_158 numeric
@attribute f_159 numeric
@attribute f_160 numeric
@attribute f_161 numeric
@attribute f_162 numeric
@attribute f_163 numeric
@attribute f_164 numeric
@attribute f_165 numeric
@attribute f_166 numeric
@attribute f_167 numeric
@attribute f_168 numeric
@attribute f_169 numeric
@attribute f_170 numeric
@attribute f_171 numeric
@attribute f_172 numeric
@attribute f_173 numeric
@attribute f_174 numeric
@attribute f_175 numeric
@attribute f_176 numeric
@attribute f_177 numeric
@attribute f_178 numeric
@attribute f_179 numeric
@attribute f_180 numeric
@attribute f_181 numeric
@attribute f_182 numeric
@attribute f_183 numeric
@attribute f_184 numeric
@attribute f_185 numeric
@attribute f_186 numeric
@attribute f_187 numeric
@attribute f_188 numeric
@attribute f_189 numeric
@attribute f_190 numeric
@attribute f_191 numeric
@attribute f_192 numeric
@attribute f_193 numeric
@attribute f_194 numeric
@attribute f_195 numeric
@attribute f_196 numeric
@attribute f_197 numeric
@attribute f_198 numeric
@attribute f_199 numeric
@attribute label {A,B,C,D}
@data
0.40652654,0.40933374,0.40418193,0.41013962,0.41666675,0.40496966,0.40981627,0.43685466,0.42637956,0.42311937,0.47636577,0.46697596,0.43131977,0.46220723,0.6100793,0.5642862,0.88449174,0.8894625,0.6989515,0.78805435,0.46808398,0.5790659,0.21781382,0.14540212,0.66907895,1.0558257,1.6268041,1.5174888,2.4610624,3.3989184,10.15848,9.918121,3.6590388,2.4912932,3.0768468,3.4105606,3.0508797,2.8155797,8.252076,7.8005395,8.089486,4.554628,3.3607712,4.117011,4.5057306,3.1033902,4.748858,4.5463963,0.7096123,1.0492333,3.2198908,2.0230036,2.2434592,3.2748573,3.5707724,3.7645857,4.396467,4.768543,3.5431135,3.7369068,5.3462453,8.736106,8.370787,5.3705797,4.3387365,4.0831914,5.9919114,4.5445557,2.0455563,1.1671442,2.3575726,2.2297676,1.2474194,0.37755987,0.24375783,0.8109121,2.296097,1.898471,1.3035097,2.0519924,3.8019025,5.6949773,5.7995057,4.216591,3.393828,3.6062384,2.380329,3.4391544,3.3117297,1.9083422,0.36501637,0.7693289,0.9688514,1.2204527,0.969272,0.77618843,1.5228442,2.0488365,2.0613043,2.2144248,1.9476424,1.6118004,1.2969308,1.0726347,1.1835971,1.8448843,1.2485282,1.2333882,0.85139143,1.6945624,1.7975997,0.5738661,1.2882777,2.7279983,4.98584,6.619888,4.692319,3.0650191,4.3816977,3.2275507,0.85939187,0.87588656,0.8764383,0.31897876,0.40832937,0.6891346,0.581696,0.56917775,0.63471824,0.3615892,0.1773657,0.40636605,0.74900305,0.37449718,0.24003318,0.47016442,0.64365876,0.68477654,0.21773784,0.25135815,0.34366208,0.3727963,0.3746621,0.1532549,0.21396844,0.40217403,0.16113417,0.38372335,0.42940742,0.14764442,0.36473647,0.27542904,0.10034927,0.51110655,0.5914784,0.6472167,0.6324815,0.14065461,0.23639777,0.15778929,0.25628474,0.16835564,0.19910783,0.26294485,0.5405538,0.3200865,0.7813956,0.94737804,0.58945,0.22673278,0.15982804,0.3080567,0.5092854,0.5015491,0.21041845,0.37060162,0.45717618,0.2599755,0.20999266,0.08427905,0.17945519,0.06482405,0.2666513,0.31751865,0.35116655,0.5052029,0.4237914,0.45269406,0.4945567,0.43584424,0.2547089,0.15816963,0.13920823,0.38158384,0.29001793,0.15751974,0.16203393,0.18634516,0.21887621,0.0,A
0.12607329,0.12723835,0.12770142,0.12794442,0.1361288,0.13615444,0.1494212,0.15279517,0.1628799,0.14306568,0.16573517,0.20586821,0.20246987,0.23613389,0.1782963,0.25981778,0.7856156,0.50297093,0.23820862,0.5508653,0.6819266,1.0000639,1.4119182,1.7957661,1.9581488,1.7449753,1.4137852,1.8653498,2.5404828,4.9822807,9.833771,7.650221,3.261934,2.2958665,2.902483,3.0097513,4.7011666,6.7861223,4.7000165,3.7062726,3.4822614,3.234472,4.222239,5.224581,6.066939,6.50658,6.369934,5.61281,4.408743,3.188979,4.230265,3.0677156,2.2079408,3.7092962,4.890446,4.535767,2.6591737,4.7783847,6.8546185,5.8379235,3.3375816,1.3108916,1.661234,2.984937,3.776745,4.0364227,3.9227097,3.6493742,3.314537,2.8803575,2.294693,1.5977973,0.92245615,0.6268521,1.1420219,2.6429093,3.058399,1.7283057,0.8856544,1.1327647,1.5981263,2.0787668,2.7195508,2.2439716,2.161753,1.8155203,1.737635,2.3804588,2.672121,2.483345,1.8816082,1.1923707,1.1634651,1.1040486,1.2084842,1.1574144,1.2970752,0.8884209,0.38299567,0.5224673,1.2082715,0.92539823,0.6474079,0.634716,0.85282785,1.1627926,1.4051448,1.5516301,1.7440994,3.4262927,3.631732,3.2757702,4.215635,6.9893913,10.562685,8.864507,4.155018,4.3705335,4.2593446,6.0835295,6.2535405,4.1691847,2.154096,1.3675362,0.6951511,0.6288512,0.49900448,1.1922917,4.026506,4.8565907,5.6185875,4.641871,3.5039458,2.4461496,1.8772883,1.1955086,0.976669,0.96990234,0.80864984,0.9766514,0.500937,0.33931074,0.8532355,0.80556464,0.7311406,0.58332336,0.6221245,0.6017808,0.84055465,1.160833,0.94709057,0.5416462,0.21586718,0.54740465,0.33654752,0.18159206,0.35155037,0.5616733,0.61204326,0.34024423,0.11867527,0.294208,0.7082588,0.6661986,0.16161384,0.9142755,1.0608133,0.73839164,0.3555761,0.6101401,0.42628673,0.2323875,0.18985857,0.54996777,0.60638356,0.84876287,0.7669946,0.40661055,0.3177458,0.5186049,0.4893259,0.53420657,0.7544455,0.92636526,1.1531795,1.2184428,0.7386078,0.9659467,0.957437,0.45552427,0.17146799,0.26217374,0.56714064,0.35225317,0.3003132,0.18490611,0.32368612,0.2908207,0.21367294,0.0,A
0.028516036,0.030135797,0.026635595,0.027408788,0.028421022,0.040954795,0.05629906,0.056016073,0.042423513,0.032986306,0.068905614,0.1047695,0.061251026,0.13207565,0.0627575,0.19763492,0.26321477,0.4932332,0.32087156,0.16853274,0.46219015,1.1462253,1.4909364,2.1902707,1.8035864,1.8452038,1.4494025,1.6389523,1.0465254,5.2143993,1.4248457,7.3904047,3.0922184,1.0148917,2.3884785,2.889913,4.69876,2.7051249,3.181822,5.414555,5.8820715,3.6931252,2.4992483,3.3699105,10.550782,11.0104885,9.996202,8.796531,7.4977555,0.4990742,6.433262,2.986852,2.12637,3.7316127,2.1011841,2.0218012,7.7583685,5.582279,3.0405166,6.3132005,7.361834,2.8002937,4.083379,3.0984256,3.2571192,2.9616709,2.2211301,3.8561842,3.7266297,4.4628377,2.1819062,1.4107804,1.6145473,1.3642864,0.32682687,2.233836,2.8830965,0.897323,0.7195522,0.79001105,2.1834915,0.73194593,1.9892823,3.072342,3.219689,0.805322,0.7852282,1.0072985,1.9373022,3.040237,3.9454906,2.5184026,0.77464753,2.395982,2.431752,2.0212228,1.1310169,1.0782715,0.68481714,2.0129106,1.8454885,1.0022353,0.9880608,0.94487023,2.1174333,2.3364794,1.4107022,1.3125057,2.7298381,7.846402,11.721102,8.834903,5.3491817,2.6953394,5.2817745,4.582895,7.174178,5.3192916,7.8357816,6.4817986,2.4371655,3.0068324,4.0976243,5.3980923,4.1680794,2.9961174,1.3569335,1.206919,4.069322,3.1481519,3.6909783,3.4377394,1.7699053,1.1065841,0.95957214,1.6714069,2.3036315,1.2963499,1.1910709,2.431129,2.9839706,2.874404,1.6250069,0.36237377,0.11211217,0.45692647,0.5907223,0.4737361,0.56254447,1.2122614,1.7602899,2.3238635,1.4209329,1.150657,0.91035587,0.45195433,0.16683407,0.9178445,1.1217723,1.3803972,0.83388394,0.640498,0.9520778,0.6290589,0.1047226,0.1630773,0.7887397,0.8934914,0.31199068,0.18589021,0.09792345,0.3016502,0.5069878,0.51532984,0.31539294,0.15725781,0.11672449,0.15660723,0.3027877,0.48374474,0.62662435,0.6262998,0.31197187,0.43625396,0.42544314,0.49817947,0.79479,1.4118373,1.0376164,0.33747905,0.1607838,0.47745204,0.42006713,0.31420428,0.2805169,0.095196575,0.049234603,0.12639168,0.39906752,0.0,A
0.056283604,0.050179705,0.05087498,0.052293576,0.051931664,0.05397132,0.056857258,0.05889826,0.072956696,0.05975638,0.06490057,0.11381554,0.09206709,0.104932465,0.07526613,0.38297895,0.5130722,0.39674988,0.103704244,0.39781594,0.90527385,0.69034714,1.9577215,3.847608,3.897795,3.1414392,2.0001676,1.1674722,1.4174143,5.772447,8.293011,10.214764,8.709412,3.3775222,2.1953096,0.9458624,3.460807,6.4239573,2.082104,4.23275,5.9556313,3.2734947,2.45044,4.167155,4.3101635,11.185561,22.932384,18.12668,20.010462,10.27457,12.046429,7.1397333,1.2552993,4.763977,4.381662,1.8944029,5.4307647,3.5982404,3.9309456,6.1499434,3.9255261,2.853905,2.7843895,4.4370704,4.444811,2.2196803,1.901417,3.4461405,5.146313,4.287856,4.0318737,3.5903955,3.9064841,4.018193,4.221436,4.8165326,5.251227,4.203014,0.32801023,0.45038396,1.7031083,3.9639037,4.099598,2.0237541,2.2933211,1.2468421,0.41339073,0.9108968,2.508838,3.503173,2.9786222,2.9982195,3.0533392,1.7712895,0.89804125,4.077957,5.135088,5.619002,3.8158743,2.5333846,3.5191104,4.11111,2.0800233,1.0235845,0.2508176,0.676301,1.2010823,0.6060901,1.1973289,7.445343,13.316029,10.421451,5.441624,6.942926,11.555077,11.650644,6.8235803,1.3021396,7.277362,10.800069,8.772938,5.8080635,3.325948,3.8639643,3.344697,2.7609625,1.2055081,1.1665345,4.229077,3.4672642,2.3930771,2.2492619,3.4290352,3.4575217,3.6802018,3.8295808,3.1762164,1.9392147,2.0973434,2.7541153,3.009091,2.735087,1.2954084,1.1630805,1.631954,1.363693,0.42427865,0.22930065,1.0441353,0.69153476,1.2628909,2.273317,2.2795162,2.952961,3.0911407,2.0847251,1.4849757,0.8912622,0.69903463,1.2618436,1.397788,1.0492803,0.331699,0.68565404,1.0124422,0.81752276,0.6793641,1.0652305,0.4598335,0.46728137,0.6436054,0.38749626,0.46621838,0.8130979,1.3653035,1.2048686,0.6592044,0.47445837,0.4298053,0.5248786,0.45843607,0.528933,0.40904245,0.6802003,0.78207517,0.72868234,0.7949603,0.94767344,0.7068165,0.5482731,0.0776587,0.17865506,0.3518673,0.5363242,0.32022345,0.27208138,0.24239446,0.5011666,0.69483227,0.0,A
0.056390617,0.059558168,0.054773673,0.06233775,0.06447346,0.053985305,0.07362533,0.055206295,0.057847623,0.10093493,0.07589864,0.08511634,0.13457276,0.13030614,0.14180136,0.24024998,0.24237874,0.34320486,0.3924634,0.31169647,0.69462734,1.0529617,1.4222722,1.9200324,1.8870217,1.0947844,1.3020566,1.8901448,2.7562106,3.3492267,3.8599453,3.8237526,2.3762352,1.117356,2.0062058,2.2731516,2.9339406,2.785809,3.9703755,5.673612,5.989728,5.1398125,4.662318,4.964329,8.179063,12.614451,13.929797,10.341624,4.4836183,4.8430424,6.130915,3.607752,2.233176,4.2669325,3.5758126,2.7434044,4.8019876,5.3419557,4.643152,5.7446904,7.232567,7.1214356,6.044866,5.1398554,4.334758,3.5211663,3.576237,4.886982,6.2272553,6.1125193,4.011447,1.546343,2.5256648,2.679902,1.0427586,1.4778798,2.7382176,2.7127044,2.2809992,2.193477,2.708612,2.5315244,2.1138887,2.0033329,1.7854617,1.7390592,1.9974372,2.3872333,2.8130994,3.1053867,3.0566223,2.5247028,1.7681632,1.3233087,2.027863,2.8084822,2.5991645,1.1803145,1.1905978,2.331119,2.6814468,2.3865054,2.3828728,2.3353467,2.0566173,3.1723187,3.6193151,3.6035492,5.1690865,6.773489,7.605704,7.404711,6.1651964,4.874871,7.6771097,8.207893,5.708657,6.8068705,7.4462814,4.917872,3.7878604,3.9356215,3.7995508,3.3366435,2.751665,2.126106,1.6516478,1.5764631,3.43358,3.55226,3.164916,2.8659894,2.0692596,1.1424625,1.141106,1.7106003,2.279893,1.6589978,0.72402686,0.81386036,2.053305,2.5058742,1.896295,1.4920026,1.7122158,1.3202833,0.75320095,0.39855674,0.5330423,0.92268384,1.0241283,1.0952107,1.0398784,0.845056,1.1861156,1.58676,1.8722872,1.4937881,1.0929244,0.78732765,0.5137822,0.42431968,0.42352745,0.5319028,0.6724947,0.9393765,1.1431303,1.1858416,1.1264834,1.0059894,0.9075368,0.7579709,0.7602389,0.93276453,0.9369096,1.0100783,0.73517877,0.33248025,0.3467561,0.5253864,0.66583747,0.45734578,0.04602791,0.31137025,0.6214182,0.7528252,0.93734974,0.9670643,0.7527037,0.6500014,0.5545818,0.8145713,0.6001336,0.4619644,0.3377691,0.2355177,0.22045767,0.28159526,0.2439152,0.0,A
0.17594181,0.17525944,0.17582099,0.18483928,0.19198723,0.18428294,0.1857655,0.19725332,0.19221094,0.20068179,0.21254884,0.21790159,0.22004922,0.27645287,0.28048107,0.23192684,0.37365115,0.5117604,0.83589333,1.0874424,0.60725194,1.2669343,0.40393972,0.9465696,0.8360688,1.1144304,0.9608035,2.124518,0.8118413,3.6942213,3.990492,1.961797,3.8739767,3.5547895,2.6070476,3.4927542,4.5993013,5.2659926,5.9059777,9.440444,11.082461,7.5234427,2.1783452,3.8960538,3.0132174,2.860142,3.5783377,1.828232,4.3962307,2.970929,4.9661207,4.1540527,2.873204,4.462152,4.324592,3.4712284,7.0609283,11.346057,10.271035,7.481087,7.28782,8.840869,10.785437,8.615941,3.8478334,4.248366,4.7818336,2.591243,0.95485044,2.1181645,0.8849109,0.48016244,0.4538294,1.0455893,2.6414785,3.3092546,2.0841393,2.8148062,1.9327621,2.293356,3.666699,5.109089,6.9730673,5.9244514,4.6101356,4.2709804,2.601123,2.3436327,1.7369384,0.72746754,1.4352354,1.1440501,0.8712002,1.2718883,1.2165624,0.9861782,0.7193621,0.81032485,1.1388906,1.6530888,2.0989912,2.2035985,1.7098781,1.3345546,2.2584636,2.8071656,1.5347899,2.7032385,4.5247746,3.6898506,1.8413172,2.747544,3.6138303,3.6406987,3.7111318,4.4047675,5.306398,5.330471,4.387042,3.5170548,3.5271726,4.2916236,4.654545,4.0488744,2.6727188,1.1227448,1.2298279,1.4898473,1.2714567,1.0335535,1.4895217,1.7417203,1.7709354,1.6823945,1.5119492,1.2260991,0.84289604,0.9794085,1.800382,2.543618,2.7591953,2.266859,1.2869817,0.5976934,0.8926919,0.952914,0.5647353,0.16696383,0.68923223,1.104257,1.2971271,1.2555995,1.0136291,0.6559964,0.38732168,0.7046748,1.2365582,1.5424603,1.4332787,0.9526878,0.3585313,0.096461,0.21347035,0.29722714,0.84616494,1.4114431,1.6577108,1.4589646,0.95427597,0.5547273,0.32944053,0.09005549,0.576573,0.81107295,0.7566098,0.65013975,0.55244815,0.34963453,0.23493938,0.36669183,0.5745177,0.7089155,0.50134826,0.14412455,0.5549776,0.7882525,0.7725751,0.5672458,0.29873785,0.14455122,0.043103606,0.051343963,0.044557795,0.10903678,0.16619112,0.25989586,0.26714206,0.2466522,0.5251357,0.0,A
0.13021205,0.13872632,0.14156875,0.15015319,0.14608331,0.15014175,0.14249861,0.15628926,0.2117248,0.25724277,0.27430013,0.24603002,0.17118987,0.30656636,0.18166885,0.27013546,0.47822112,0.56571186,0.5927426,0.6995528,0.63595676,0.7498144,1.097214,1.3731552,1.7729161,2.163607,2.7106645,2.7147055,2.8030457,3.692965,5.907219,4.686554,3.6743853,2.838557,2.1715426,3.55748,5.7720795,4.993627,4.9771543,5.9847136,5.327874,2.528632,3.5413914,4.647288,5.747312,6.677031,7.3309097,7.6442847,7.581597,7.083991,6.638254,5.177475,4.1316333,3.3253977,1.3000976,2.8691068,6.9547873,7.2630663,11.455666,13.099648,8.49939,3.587397,5.050243,4.93762,4.133211,3.159594,2.490591,1.7350216,1.7685174,3.0165434,3.4548366,2.0754614,2.1676893,2.2609894,2.6397722,3.9191496,5.5590477,4.1993175,2.0612328,3.0628066,4.4426675,5.0053873,4.94883,4.865367,4.201648,2.074812,2.1003628,2.357511,2.299856,2.3144689,2.2960997,2.2748394,2.2388287,2.2074947,2.1616387,2.0919456,2.83501,2.4967499,1.6244034,1.7196221,3.5628963,3.4990287,2.521659,2.6714919,4.0573945,5.5827765,4.9357514,3.5020819,4.747714,6.6193986,9.025017,8.25936,7.2838545,6.9553566,4.2325196,2.0692759,1.4418194,1.2528218,0.61096364,4.1397266,4.5409374,1.5822029,0.43306923,2.7510562,3.22872,3.054926,1.3600928,0.23548739,0.41469017,0.49212787,1.0293324,0.91432035,0.6272465,0.7558049,0.39108709,0.659565,0.7276656,0.738237,0.8904462,1.5736531,2.0451932,1.5960935,1.0415728,0.75071573,0.8606692,0.34184185,0.65785414,0.76250255,0.10194744,0.37191612,0.9220589,1.1420207,0.6441564,0.47546697,0.69991237,0.52485585,0.97889674,1.6590427,1.7633159,1.7068294,1.1020683,0.84203315,0.76955914,0.59498274,0.76779073,0.9784253,0.6836793,0.452307,0.59212255,0.97165376,1.0271577,0.8686602,0.58352846,0.69904095,0.939143,0.93361413,0.5265645,0.21171609,0.25799602,0.41787013,0.52222353,0.5835111,1.1762942,1.3572075,1.145493,0.8597473,0.31706828,0.52488035,0.5157691,0.24981292,0.075755015,0.11638863,0.035628762,0.17638652,0.17315255,0.4262549,0.5995946,0.31793448,0.19030972,0.0,A
0.92856526,0.93396556,0.93813056,0.94355685,0.9414064,0.94833547,0.9475088,0.9812679,1.0029719,1.0042429,0.9750669,1.0249075,1.0116374,1.0497166,1.1156594,1.1392275,1.3415622,1.2941018,1.2308636,1.386143,1.4805447,1.7404654,1.4546185,1.139877,1.1123141,2.9202964,1.8183697,2.4851594,2.790387,5.6030207,6.8967223,4.7279425,3.5294957,3.7921262,2.4547791,3.0651088,4.065989,7.8700776,7.6765013,4.7033415,2.6417696,3.4637897,4.5726633,5.965101,7.462879,8.771822,9.609336,9.814576,9.316881,8.192411,6.5928903,5.198139,5.531951,4.7129636,4.1544733,4.8845906,6.486689,5.988022,3.7345967,4.179547,5.592282,6.2174315,4.7521544,4.4224176,3.7357204,3.2126565,3.207289,2.5044906,3.0177758,3.3294454,3.4289062,3.3118875,2.977534,2.4758117,2.2051582,2.6179142,2.646067,1.6543591,0.85254854,1.3982399,1.7705044,2.0568364,2.5112376,2.3665552,2.5460222,1.8091116,0.8255533,0.6230962,0.43774787,0.6359961,1.0908787,1.5709715,1.9771597,2.2472765,2.3556745,2.282762,2.0470438,1.6847312,1.2551152,1.590506,2.2357206,2.4542618,1.7442908,2.3121173,2.8072844,2.583057,1.7440066,0.9836337,1.5021176,4.0324,7.0410595,5.321951,4.764269,4.6968412,5.144745,7.0516424,7.5715857,8.186701,7.870774,6.2790956,5.346616,4.7280555,3.864864,4.0853786,3.3658614,1.9714246,0.68800324,0.6085879,0.6210689,1.2236742,0.80624765,0.5402082,0.52405983,0.75551957,0.4696556,0.7862644,1.4825678,1.9747188,1.8888544,1.7085485,1.327925,0.95056015,0.7550657,0.6240123,0.60033876,0.576089,0.6318311,1.1415359,0.8659545,0.54590845,0.55999416,0.57314867,0.58582217,0.71094847,1.1475571,1.256401,1.3061831,1.3817704,1.3215371,1.2258905,0.9961751,0.80006486,0.7631721,0.7286768,1.1660073,1.405799,1.2795023,0.71094626,0.4465637,0.6207534,0.5633898,0.5572329,0.9276433,1.1153812,1.3089217,1.2912105,0.88204587,0.39427269,0.25124165,0.24652387,0.26689664,0.468143,0.66045815,0.75044364,0.84811395,0.86321294,0.93047506,0.7765085,0.5111076,0.32361564,0.2759618,0.2073083,0.20639665,0.16032729,0.14350514,0.20107935,0.37589318,0.638017,0.15363014,0.0,A
0.039304998,0.043584052,0.041079488,0.046926342,0.044364657,0.05174421,0.042979933,0.064503595,0.044507183,0.07042899,0.046779193,0.04854569,0.07530919,0.105223365,0.118891045,0.31354707,0.5180357,0.34606725,0.4454225,0.18234475,0.79255825,1.3123002,1.5071508,2.3801236,1.245073,0.6878557,2.6090097,2.762897,2.6494777,6.5530043,10.088613,1.8881118,4.4056764,4.6327386,1.7167565,2.2745833,3.3263657,6.278355,7.695984,8.399768,4.1612377,4.2791657,3.6477985,3.520095,7.910862,8.418598,8.272035,5.071007,4.5345073,2.9656417,6.243336,5.352141,1.7207308,3.970501,7.7200794,6.3265333,7.4870906,8.200666,6.0387564,5.660295,6.435983,10.233812,8.536929,3.6703236,5.2322392,4.3989344,5.049075,3.0666437,3.414225,4.81949,3.1134627,0.92783386,2.0814195,2.2855701,1.1586536,2.7888935,2.399927,2.3558884,1.0892811,2.376556,3.6206706,3.3525684,3.2656934,2.009484,2.2955058,3.2141118,1.7526034,2.3319254,1.4339663,3.2450426,3.0752735,0.6102353,0.77850354,0.7852804,1.7668456,0.9060777,1.1834359,1.6044757,1.0352379,1.6046739,2.1594803,1.5712893,0.8434543,1.0052086,3.3770738,5.4328694,3.581505,1.7149365,1.5917326,4.2239337,5.2758102,3.629583,2.6915362,3.4086664,5.388965,3.5886185,2.4581718,8.248678,11.796574,7.6864367,4.2254252,2.2807066,1.4531837,1.9433075,2.101233,1.7374715,0.53871334,0.36141264,1.4453409,1.2647793,0.29383844,0.55440784,0.90126395,0.93035924,1.173771,1.219486,0.9931578,1.0945442,1.1377734,0.8559495,0.6778501,0.8212028,0.814936,0.5233397,0.35641083,0.4102297,0.099605866,0.7194819,0.3416922,0.25517613,0.6026373,0.91770196,0.8434021,0.46992365,0.1808619,0.3030953,0.056182332,0.22212361,0.33911306,0.42745113,0.14513788,0.3497421,0.3028895,0.1847975,0.22718222,0.41922748,0.21477665,0.22718804,0.28857315,0.31636158,0.29670373,0.11416024,0.16618265,0.15096998,0.21508041,0.264028,0.12405392,0.13583797,0.2399174,0.17717688,0.07224268,0.056112263,0.18603368,0.2825467,0.13793129,0.28874972,0.30518788,0.52233654,0.48905143,0.293114,0.19637167,0.015932115,0.0954938,0.1416836,0.072381206,0.2911901,0.43289715,0.7222164,0.49073684,0.0,A
